"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","arch","batch_size","checkpoint_interval","command","dataset","epoch_size","epochs","feature_set","gamma","l1_size","l2_size","learning_rate","method","metric.goal","metric.name","name","notes","num_features","parameters.batch_sizes","parameters.epochss","parameters.feature_sets","parameters.gammas","parameters.l1_sizes","parameters.l2_sizes","parameters.learning_rates","parameters.runs","parameters.wandb_projects","perf_interval","program","puzzle_interval","run","wandb_project","Puzzles/advancedPawn","Puzzles/advantage","Puzzles/attackingF2F7","Puzzles/attraction","Puzzles/bishopEndgame","Puzzles/capturingDefender","Puzzles/castling","Puzzles/clearance","Puzzles/crushing","Puzzles/defensiveMove","Puzzles/deflection","Puzzles/discoveredAttack","Puzzles/doubleCheck","Puzzles/enPassant","Puzzles/endgame","Puzzles/equality","Puzzles/exposedKing","Puzzles/fork","Puzzles/hangingPiece","Puzzles/interference","Puzzles/intermezzo","Puzzles/kingsideAttack","Puzzles/knightEndgame","Puzzles/long","Puzzles/master","Puzzles/masterVsMaster","Puzzles/middlegame","Puzzles/moveAccuracy.max","Puzzles/opening","Puzzles/pawnEndgame","Puzzles/pin","Puzzles/promotion","Puzzles/queenEndgame","Puzzles/queenRookEndgame","Puzzles/queensideAttack","Puzzles/quietMove","Puzzles/rating1000to1199","Puzzles/rating1200to1399","Puzzles/rating1400to1599","Puzzles/rating1600to1799","Puzzles/rating1800to1999","Puzzles/rating2000to2199","Puzzles/rating2200to2399","Puzzles/rating2400to2599","Puzzles/rating2600to2799","Puzzles/rating2800to2999","Puzzles/rookEndgame","Puzzles/sacrifice","Puzzles/short","Puzzles/skewer","Puzzles/superGM","Puzzles/trappedPiece","Puzzles/underPromotion","Puzzles/veryLong","Puzzles/xRayAttack","Puzzles/zugzwang","Train/lr","Train/samples","Train/train_loss.min","Train/val_loss.min","Weight/mean-l1","Weight/mean-l2","Weight/mean-out"
"2-eval_16384_(hv+h+v[960]→512)x2→32→1","","finished","-","","","2024-10-02T14:50:01.000Z","7576","hjn7ffgd","2-eval_16384_(hv+h+v[960]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","hv+h+v","0.99","512","32","0.0005","eval","","","","","960","","","","","","","","","","0","","64","2","cs-master-thesis","0.764179104477612","0.7997787610619469","0.7777777777777778","0.7757575757575758","0.7469879518072289","0.8736842105263158","0.7127659574468085","0.6627906976744186","0.7439949431099874","0.59375","0.7647058823529411","0.8142857142857143","0.7368421052631579","0.788235294117647","0.759016393442623","0.9012345679012346","0.6772151898734177","0.8742690058479532","0.801980198019802","0.8295454545454546","0.8571428571428571","0.6904761904761905","0.8","0.7620137299771167","0.7735849056603774","0.7941176470588235","0.7718405428329093","0.8929148706896551","0.8143712574850299","0.5975609756097561","0.746606334841629","0.8066298342541437","0.7708333333333334","0.8529411764705882","0.7804878048780488","0.4705882352941176","0.9541284403669724","0.9798387096774194","0.9539473684210528","0.9347079037800688","0.8765822784810127","0.8043478260869565","0.7038327526132404","0.5596330275229358","0.36464088397790057","0.1868131868131868","0.7480916030534351","0.6743295019157088","0.8792808219178082","0.8901098901098901","0.7922077922077922","0.8817204301075269","0.7926829268292683","0.5333333333333333","0.9090909090909092","0.4705882352941176","0.00003815749195329693","25702039552","0.0030455871091604474","0.0030815959829856338","-0.003927166573703289","-0.006149540655314922","13.606561660766602"
"1-eval_16384_(hv+h+v[960]→512)x2→32→1","","finished","-","","","2024-10-02T12:44:54.000Z","7502","hjn7ffgd","1-eval_16384_(hv+h+v[960]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","hv+h+v","0.99","512","32","0.0005","eval","","","","","960","","","","","","","","","","0","","64","1","cs-master-thesis","0.7522388059701492","0.7997787610619469","0.7777777777777778","0.7696969696969697","0.7228915662650602","0.8631578947368421","0.723404255319149","0.5465116279069767","0.7275600505689002","0.5965909090909091","0.7712418300653595","0.8523809523809524","0.7894736842105263","0.7764705882352941","0.7385245901639345","0.925925925925926","0.7088607594936709","0.8567251461988304","0.8316831683168316","0.8068181818181818","0.8791208791208791","0.7142857142857143","0.7647058823529411","0.7482837528604119","0.7924528301886793","0.7941176470588235","0.7718405428329093","0.8917025862068966","0.8263473053892215","0.5548780487804879","0.7194570135746606","0.7845303867403315","0.75","0.9117647058823528","0.6829268292682927","0.4745098039215686","0.9541284403669724","0.9717741935483872","0.9473684210526316","0.9347079037800688","0.8734177215189873","0.7888198757763976","0.686411149825784","0.5229357798165137","0.3425414364640884","0.2032967032967033","0.7633587786259542","0.632183908045977","0.875","0.8681318681318682","0.8051948051948052","0.8602150537634409","0.7682926829268293","0.52","0.9090909090909092","0.4705882352941176","0.00003815749195329693","25702039552","0.003041491379853348","0.003086225662707743","-0.004983020480722189","-0.012701716274023056","-11.483623504638672"
"4-eval_16384_(hv[768]→512)x2→32→1","","finished","-","","","2024-10-02T11:14:31.000Z","5418","hjn7ffgd","4-eval_16384_(hv[768]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","hv","0.99","512","32","0.0005","eval","","","","","768","","","","","","","","","","0","","64","4","cs-master-thesis","0.7611940298507462","0.8207964601769911","0.7777777777777778","0.7575757575757576","0.6626506024096386","0.8842105263157894","0.7340425531914894","0.6162790697674418","0.7370417193426043","0.6079545454545454","0.7843137254901961","0.8523809523809524","0.868421052631579","0.7529411764705882","0.7491803278688525","0.925925925925926","0.6645569620253164","0.8508771929824561","0.8316831683168316","0.8295454545454546","0.8791208791208791","0.7301587301587301","0.7647058823529411","0.7620137299771167","0.7955974842767296","0.8431372549019608","0.7896522476675149","0.8953394396551724","0.8203592814371258","0.5975609756097561","0.751131221719457","0.7845303867403315","0.6666666666666666","0.9117647058823528","0.8292682926829268","0.4588235294117647","0.9495412844036696","0.9798387096774194","0.9572368421052632","0.9415807560137456","0.8734177215189873","0.7981366459627329","0.7386759581881533","0.5","0.3977900552486188","0.2307692307692308","0.7251908396946565","0.685823754789272","0.8912671232876712","0.9010989010989012","0.8571428571428571","0.8709677419354839","0.7682926829268293","0.5257142857142857","0.9318181818181818","0.4705882352941176","0.00003815749195329693","25702039552","0.0031189963418449033","0.003147431866455948","-0.017527079209685326","-0.00910001341253519","23.39638328552246"
"3-eval_16384_(hv[768]→512)x2→32→1","","finished","-","","","2024-10-02T09:44:13.000Z","5414","hjn7ffgd","3-eval_16384_(hv[768]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","hv","0.99","512","32","0.0005","eval","","","","","768","","","","","","","","","","0","","64","3","cs-master-thesis","0.7731343283582089","0.8185840707964602","0.7777777777777778","0.7696969696969697","0.7590361445783133","0.8631578947368421","0.7553191489361702","0.6162790697674418","0.7414664981036663","0.5738636363636364","0.7647058823529411","0.861904761904762","0.7631578947368421","0.7176470588235294","0.7459016393442623","0.9135802469135802","0.6518987341772152","0.8596491228070176","0.801980198019802","0.8068181818181818","0.8901098901098901","0.7301587301587301","0.7647058823529411","0.7574370709382151","0.8050314465408805","0.8431372549019608","0.7913486005089059","0.8962823275862069","0.8562874251497006","0.5670731707317073","0.7692307692307693","0.8121546961325967","0.6875","0.9117647058823528","0.8048780487804879","0.5058823529411764","0.963302752293578","0.9879032258064516","0.9407894736842104","0.9243986254295532","0.870253164556962","0.8012422360248447","0.7491289198606271","0.5137614678899083","0.39226519337016574","0.25274725274725274","0.7175572519083969","0.6934865900383141","0.8912671232876712","0.8681318681318682","0.8311688311688312","0.913978494623656","0.8048780487804879","0.540952380952381","0.9545454545454546","0.4470588235294118","0.00003815749195329693","25702039552","0.0030964496200672335","0.0031335705569981373","-0.01869281940162182","-0.0060637290589511395","-4.011861801147461"
"2-eval_16384_(hv[768]→512)x2→32→1","","finished","-","","","2024-10-02T08:13:52.000Z","5413","hjn7ffgd","2-eval_16384_(hv[768]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","hv","0.99","512","32","0.0005","eval","","","","","768","","","","","","","","","","0","","64","2","cs-master-thesis","0.7761194029850746","0.827433628318584","0.7777777777777778","0.7454545454545455","0.7831325301204819","0.8842105263157894","0.7127659574468085","0.5930232558139535","0.7522123893805309","0.5965909090909091","0.7908496732026143","0.8476190476190476","0.8421052631578947","0.7529411764705882","0.7598360655737705","0.9012345679012346","0.6772151898734177","0.8713450292397661","0.8316831683168316","0.8409090909090909","0.912087912087912","0.7301587301587301","0.7764705882352941","0.7723112128146453","0.8270440251572327","0.8431372549019608","0.8023748939779474","0.8995150862068966","0.8203592814371258","0.5853658536585366","0.746606334841629","0.8066298342541437","0.7291666666666666","0.8823529411764706","0.8048780487804879","0.5058823529411764","0.963302752293578","0.9758064516129032","0.9539473684210528","0.9415807560137456","0.879746835443038","0.8167701863354038","0.7421602787456446","0.5596330275229358","0.4364640883977901","0.21978021978021975","0.7480916030534351","0.685823754789272","0.8981164383561644","0.8901098901098901","0.8571428571428571","0.8817204301075269","0.8170731707317073","0.5466666666666666","0.9772727272727272","0.4588235294117647","0.00003815749195329693","25702039552","0.0031066538391758105","0.003128723553634545","-0.01861564069986343","-0.00879577361047268","15.488483428955078"
"1-eval_16384_(hv[768]→512)x2→32→1","","finished","-","","","2024-10-02T06:43:12.000Z","5434","hjn7ffgd","1-eval_16384_(hv[768]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","hv","0.99","512","32","0.0005","eval","","","","","768","","","","","","","","","","0","","64","1","cs-master-thesis","0.755223880597015","0.8119469026548672","0.8","0.7515151515151515","0.6867469879518072","0.8631578947368421","0.7340425531914894","0.6395348837209303","0.7300884955752213","0.5738636363636364","0.7777777777777778","0.8285714285714286","0.8157894736842105","0.7176470588235294","0.7418032786885246","0.9135802469135802","0.6582278481012658","0.8742690058479532","0.8415841584158416","0.8295454545454546","0.8791208791208791","0.6825396825396826","0.7411764705882353","0.7562929061784897","0.8018867924528302","0.8235294117647058","0.7760814249363868","0.892510775862069","0.8502994011976048","0.5426829268292683","0.7285067873303167","0.7790055248618785","0.7708333333333334","0.8529411764705882","0.8292682926829268","0.4823529411764706","0.9541284403669724","0.9838709677419356","0.944078947368421","0.9347079037800688","0.8607594936708861","0.7950310559006211","0.7038327526132404","0.5321100917431193","0.3812154696132597","0.2032967032967033","0.7022900763358778","0.6743295019157088","0.8784246575342466","0.8791208791208791","0.8571428571428571","0.913978494623656","0.8048780487804879","0.5257142857142857","0.9318181818181818","0.4235294117647059","0.00003815749195329693","25702039552","0.0031000861435302265","0.0031207878791151967","-0.019446805119514465","-0.008270228281617165","10.958375930786133"
"4-eval_16384_(h+v+d1+d2[552]→512)x2→32→1","","finished","-","","","2024-10-02T03:57:48.000Z","9919","hjn7ffgd","4-eval_16384_(h+v+d1+d2[552]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","h+v+d1+d2","0.99","512","32","0.0005","eval","","","","","552","","","","","","","","","","0","","64","4","cs-master-thesis","0.7432835820895523","0.7754424778761062","0.6888888888888889","0.7454545454545455","0.6626506024096386","0.8736842105263158","0.6595744680851063","0.5581395348837209","0.7199747155499368","0.5596590909090909","0.7777777777777778","0.8285714285714286","0.7894736842105263","0.788235294117647","0.7319672131147541","0.8888888888888888","0.6518987341772152","0.8508771929824561","0.7821782178217822","0.7727272727272727","0.8681318681318682","0.6666666666666666","0.7411764705882353","0.7356979405034325","0.7830188679245284","0.8137254901960784","0.7480916030534351","0.8840247844827587","0.8143712574850299","0.5670731707317073","0.7330316742081447","0.7734806629834254","0.6875","0.9117647058823528","0.7804878048780488","0.4901960784313726","0.944954128440367","0.9717741935483872","0.930921052631579","0.9106529209621992","0.8670886075949367","0.7795031055900621","0.6585365853658537","0.463302752293578","0.3701657458563536","0.19230769230769232","0.6870229007633588","0.6168582375478927","0.8672945205479452","0.8571428571428571","0.8181818181818182","0.9032258064516128","0.8048780487804879","0.4876190476190476","0.9090909090909092","0.4588235294117647","0.00003815749195329693","25702039552","0.003852880576721284","0.003906398926782169","-0.01536276750266552","-0.011412421241402626","-6.429107189178467"
"3-eval_16384_(h+v+d1+d2[552]→512)x2→32→1","","finished","-","","","2024-10-02T01:30:06.000Z","8855","hjn7ffgd","3-eval_16384_(h+v+d1+d2[552]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","h+v+d1+d2","0.99","512","32","0.0005","eval","","","","","552","","","","","","","","","","0","","64","3","cs-master-thesis","0.7402985074626866","0.7765486725663717","0.7555555555555555","0.7515151515151515","0.6987951807228916","0.8631578947368421","0.7340425531914894","0.5581395348837209","0.7212389380530974","0.5852272727272727","0.7777777777777778","0.8523809523809524","0.7105263157894737","0.7764705882352941","0.7344262295081967","0.9012345679012346","0.6329113924050633","0.8508771929824561","0.7920792079207921","0.7954545454545454","0.8791208791208791","0.6746031746031746","0.7058823529411765","0.7299771167048055","0.7452830188679245","0.7843137254901961","0.7506361323155216","0.8821390086206896","0.8083832335329342","0.5548780487804879","0.7149321266968326","0.7900552486187845","0.7083333333333334","0.8823529411764706","0.6829268292682927","0.4705882352941176","0.9541284403669724","0.9838709677419356","0.9375","0.9243986254295532","0.8544303797468354","0.7670807453416149","0.662020905923345","0.4954128440366973","0.3259668508287293","0.1978021978021978","0.7251908396946565","0.6206896551724138","0.8732876712328768","0.8791208791208791","0.7922077922077922","0.9032258064516128","0.7682926829268293","0.49142857142857144","0.8636363636363636","0.4588235294117647","0.00003815749195329693","25702039552","0.0038582787280359095","0.003904828295780668","-0.014449236914515495","-0.010785114020109177","11.952383995056152"
"2-eval_16384_(h+v+d1+d2[552]→512)x2→32→1","","finished","-","","","2024-10-01T23:02:31.000Z","8850","hjn7ffgd","2-eval_16384_(h+v+d1+d2[552]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","h+v+d1+d2","0.99","512","32","0.0005","eval","","","","","552","","","","","","","","","","0","","64","2","cs-master-thesis","0.7522388059701492","0.786504424778761","0.7777777777777778","0.7333333333333333","0.7108433734939759","0.8631578947368421","0.6702127659574468","0.5232558139534884","0.7199747155499368","0.5767045454545454","0.7973856209150327","0.8476190476190476","0.7631578947368421","0.7058823529411765","0.7377049180327869","0.8888888888888888","0.6582278481012658","0.8596491228070176","0.8118811881188119","0.8068181818181818","0.8901098901098901","0.6428571428571429","0.7411764705882353","0.7437070938215103","0.7672955974842768","0.803921568627451","0.7548770144189991","0.8845635775862069","0.7904191616766467","0.5487804878048781","0.7239819004524887","0.7845303867403315","0.6875","0.9411764705882352","0.7317073170731707","0.4431372549019608","0.9587155963302753","0.9758064516129032","0.950657894736842","0.9140893470790378","0.8512658227848101","0.7546583850931677","0.6759581881533101","0.4954128440366973","0.34806629834254144","0.21428571428571427","0.7099236641221374","0.5900383141762452","0.8681506849315068","0.8681318681318682","0.8051948051948052","0.913978494623656","0.7926829268292683","0.49142857142857144","0.8863636363636364","0.4588235294117647","0.00003815749195329693","25702039552","0.003854357403146742","0.003906891992296398","-0.015487508848309515","-0.011031907983124256","7.0015668869018555"
"1-eval_16384_(h+v+d1+d2[552]→512)x2→32→1","","finished","-","","","2024-10-01T20:36:19.000Z","8765","hjn7ffgd","1-eval_16384_(h+v+d1+d2[552]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","h+v+d1+d2","0.99","512","32","0.0005","eval","","","","","552","","","","","","","","","","0","","64","1","cs-master-thesis","0.7492537313432835","0.7842920353982301","0.7333333333333333","0.7090909090909091","0.6867469879518072","0.8631578947368421","0.7021276595744681","0.5232558139534884","0.7130214917825537","0.5852272727272727","0.7450980392156863","0.819047619047619","0.7631578947368421","0.7529411764705882","0.7278688524590164","0.9012345679012346","0.620253164556962","0.8421052631578947","0.8712871287128713","0.7727272727272727","0.8791208791208791","0.6746031746031746","0.7411764705882353","0.7276887871853547","0.7672955974842768","0.8333333333333334","0.7531806615776081","0.884698275862069","0.8023952095808383","0.5487804878048781","0.7149321266968326","0.7734806629834254","0.6666666666666666","0.8529411764705882","0.7317073170731707","0.4470588235294118","0.944954128440367","0.9798387096774194","0.9342105263157896","0.9175257731958762","0.8607594936708861","0.7732919254658385","0.6550522648083623","0.4678899082568808","0.35359116022099446","0.19230769230769232","0.6564885496183206","0.6015325670498084","0.8698630136986302","0.8571428571428571","0.8051948051948052","0.913978494623656","0.7682926829268293","0.49142857142857144","0.8636363636363636","0.4941176470588235","0.00003815749195329693","25702039552","0.0038417599240695103","0.003884782257805114","-0.013963475823402405","-0.0014996014069765806","7.680576324462891"
"4-eval_16384_(d1+d2[360]→512)x2→32→1","","finished","-","","","2024-10-01T18:44:48.000Z","6684","hjn7ffgd","4-eval_16384_(d1+d2[360]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","d1+d2","0.99","512","32","0.0005","eval","","","","","360","","","","","","","","","","0","","64","4","cs-master-thesis","0.6716417910447762","0.7665929203539823","0.6888888888888889","0.6909090909090909","0.6506024096385542","0.8631578947368421","0.6702127659574468","0.5116279069767442","0.6782553729456384","0.5397727272727273","0.7124183006535948","0.7952380952380952","0.7105263157894737","0.6705882352941176","0.690983606557377","0.8888888888888888","0.6139240506329114","0.8245614035087719","0.8118811881188119","0.7613636363636364","0.8901098901098901","0.6904761904761905","0.7294117647058823","0.6956521739130435","0.7358490566037735","0.7549019607843137","0.731128074639525","0.8661099137931034","0.7964071856287425","0.524390243902439","0.669683257918552","0.712707182320442","0.6875","0.8529411764705882","0.7560975609756098","0.38823529411764707","0.9678899082568808","0.9637096774193548","0.944078947368421","0.8797250859106529","0.8132911392405063","0.7236024844720497","0.6341463414634146","0.44036697247706424","0.281767955801105","0.14285714285714285","0.6335877862595419","0.5478927203065134","0.8518835616438356","0.8131868131868132","0.7402597402597403","0.9032258064516128","0.6951219512195121","0.4476190476190477","0.8409090909090909","0.4117647058823529","0.00003815749195329693","25702039552","0.006737880313785461","0.006721450162700134","-0.02739623747766018","0.019582875072956085","-9.56812858581543"
"3-eval_16384_(d1+d2[360]→512)x2→32→1","","finished","-","","","2024-10-01T16:56:45.000Z","6478","hjn7ffgd","3-eval_16384_(d1+d2[360]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","d1+d2","0.99","512","32","0.0005","eval","","","","","360","","","","","","","","","","0","","64","3","cs-master-thesis","0.6985074626865672","0.7643805309734514","0.7111111111111111","0.7393939393939394","0.6506024096385542","0.8526315789473684","0.6702127659574468","0.5116279069767442","0.6820480404551201","0.5539772727272727","0.6862745098039216","0.8047619047619048","0.7631578947368421","0.6470588235294118","0.6901639344262295","0.8765432098765432","0.6265822784810127","0.8450292397660819","0.8316831683168316","0.7045454545454546","0.912087912087912","0.6587301587301587","0.7058823529411765","0.7116704805491991","0.7421383647798742","0.7254901960784313","0.7353689567430025","0.8658405172413793","0.7904191616766467","0.4878048780487805","0.6832579185520362","0.7790055248618785","0.7083333333333334","0.8529411764705882","0.7560975609756098","0.403921568627451","0.9311926605504588","0.9475806451612904","0.9407894736842104","0.9140893470790378","0.8291139240506329","0.7453416149068323","0.627177700348432","0.43577981651376146","0.26519337016574585","0.14285714285714285","0.6641221374045801","0.578544061302682","0.8416095890410958","0.8131868131868132","0.7402597402597403","0.8924731182795699","0.7804878048780488","0.44952380952380955","0.9090909090909092","0.3764705882352941","0.00003815749195329693","25702039552","0.006705705054408869","0.006729147435486009","-0.02879558689892292","0.017605243250727654","-8.531664848327637"
"2-eval_16384_(d1+d2[360]→512)x2→32→1","","finished","-","","","2024-10-01T15:10:54.000Z","6346","hjn7ffgd","2-eval_16384_(d1+d2[360]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","d1+d2","0.99","512","32","0.0005","eval","","","","","360","","","","","","","","","","0","","64","2","cs-master-thesis","0.7074626865671642","0.754424778761062","0.7111111111111111","0.7212121212121212","0.6506024096385542","0.8631578947368421","0.648936170212766","0.5232558139534884","0.6896333754740834","0.5511363636363636","0.6862745098039216","0.7857142857142857","0.7368421052631579","0.6941176470588235","0.6983606557377049","0.8765432098765432","0.6392405063291139","0.8362573099415205","0.8118811881188119","0.75","0.8901098901098901","0.6904761904761905","0.7058823529411765","0.7025171624713958","0.7295597484276729","0.7843137254901961","0.7319762510602206","0.865167025862069","0.7724550898203593","0.5182926829268293","0.6923076923076923","0.7458563535911602","0.7708333333333334","0.9117647058823528","0.7317073170731707","0.4352941176470588","0.9495412844036696","0.9596774193548387","0.924342105263158","0.8762886597938144","0.8322784810126582","0.7391304347826086","0.6411149825783972","0.44495412844036697","0.292817679558011","0.15384615384615383","0.6870229007633588","0.5555555555555556","0.8424657534246576","0.8571428571428571","0.7662337662337663","0.8924731182795699","0.7560975609756098","0.4685714285714286","0.8636363636363636","0.4235294117647059","0.00003815749195329693","25702039552","0.006743098359154037","0.006716060210308132","-0.028740398585796356","0.02065754309296608","10.521692276000977"
"1-eval_16384_(d1+d2[360]→512)x2→32→1","","finished","-","","","2024-10-01T13:26:21.000Z","6265","hjn7ffgd","1-eval_16384_(d1+d2[360]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","d1+d2","0.99","512","32","0.0005","eval","","","","","360","","","","","","","","","","0","","64","1","cs-master-thesis","0.6985074626865672","0.7466814159292036","0.7111111111111111","0.7515151515151515","0.6506024096385542","0.8736842105263158","0.5957446808510638","0.46511627906976744","0.690897597977244","0.5369318181818182","0.7058823529411765","0.8047619047619048","0.7894736842105263","0.6941176470588235","0.7024590163934427","0.9135802469135802","0.6645569620253164","0.8421052631578947","0.8217821782178217","0.7840909090909091","0.8901098901098901","0.6666666666666666","0.6941176470588235","0.7059496567505721","0.7327044025157232","0.7745098039215687","0.7268871925360475","0.8663793103448276","0.7664670658682635","0.5609756097560976","0.7013574660633484","0.7458563535911602","0.6875","0.9117647058823528","0.7073170731707317","0.396078431372549","0.944954128440367","0.9596774193548387","0.9342105263157896","0.8694158075601375","0.8670886075949367","0.7453416149068323","0.6097560975609756","0.43577981651376146","0.281767955801105","0.14285714285714285","0.6870229007633588","0.5823754789272031","0.839041095890411","0.8571428571428571","0.7792207792207793","0.8709677419354839","0.7439024390243902","0.4666666666666667","0.8636363636363636","0.4235294117647059","0.00003815749195329693","25702039552","0.006727406972662825","0.006706792191007879","-0.029703818261623383","0.02414160594344139","8.71899127960205"
"4-eval_16384_(h+v[192]→512)x2→32→1","","finished","-","","","2024-10-01T11:43:03.000Z","6193","hjn7ffgd","4-eval_16384_(h+v[192]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","h+v","0.99","512","32","0.0005","eval","","","","","192","","","","","","","","","","0","","64","4","cs-master-thesis","0.7134328358208956","0.7654867256637168","0.7111111111111111","0.7393939393939394","0.5542168674698795","0.8631578947368421","0.6595744680851063","0.4883720930232558","0.6997471554993678","0.5539772727272727","0.7254901960784313","0.8142857142857143","0.7368421052631579","0.7058823529411765","0.7065573770491803","0.8271604938271605","0.6708860759493671","0.847953216374269","0.8217821782178217","0.7613636363636364","0.8901098901098901","0.6507936507936508","0.7058823529411765","0.7231121281464531","0.7610062893081762","0.8431372549019608","0.741306191687871","0.8743265086206896","0.7784431137724551","0.524390243902439","0.6968325791855203","0.7569060773480663","0.6666666666666666","0.9411764705882352","0.7560975609756098","0.392156862745098","0.9541284403669724","0.9838709677419356","0.9276315789473684","0.8934707903780069","0.8670886075949367","0.7515527950310559","0.627177700348432","0.45871559633027525","0.2596685082872928","0.15934065934065933","0.7175572519083969","0.5938697318007663","0.8518835616438356","0.8901098901098901","0.8441558441558441","0.9032258064516128","0.7560975609756098","0.4552380952380952","0.9090909090909092","0.4470588235294118","0.00003815749195329693","25702039552","0.005824899596090735","0.005824599567877769","-0.02771001122891903","-0.0029394286684691906","3.958808898925781"
"3-eval_16384_(h+v[192]→512)x2→32→1","","finished","-","","","2024-10-01T09:59:56.000Z","6179","hjn7ffgd","3-eval_16384_(h+v[192]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","h+v","0.99","512","32","0.0005","eval","","","","","192","","","","","","","","","","0","","64","3","cs-master-thesis","0.7044776119402985","0.7621681415929203","0.7555555555555555","0.7272727272727273","0.5662650602409639","0.8526315789473684","0.6702127659574468","0.4883720930232558","0.690897597977244","0.5482954545454546","0.7254901960784313","0.8142857142857143","0.6842105263157895","0.7176470588235294","0.6934426229508197","0.8518518518518519","0.6329113924050633","0.8421052631578947","0.8415841584158416","0.7613636363636364","0.8791208791208791","0.6746031746031746","0.7411764705882353","0.6887871853546911","0.7578616352201258","0.803921568627451","0.7404580152671756","0.873114224137931","0.7904191616766467","0.5304878048780488","0.7013574660633484","0.7513812154696132","0.6041666666666666","0.8823529411764706","0.7073170731707317","0.3803921568627451","0.9587155963302753","0.9717741935483872","0.930921052631579","0.872852233676976","0.8354430379746836","0.7360248447204969","0.5993031358885017","0.44954128440366975","0.32044198895027626","0.19230769230769232","0.6946564885496184","0.5862068965517241","0.860445205479452","0.8571428571428571","0.8311688311688312","0.8602150537634409","0.7560975609756098","0.4647619047619048","0.8409090909090909","0.4235294117647059","0.00003815749195329693","25702039552","0.005811831458144593","0.005816427129260638","-0.026638498529791832","-0.00136368942912668","-1.978775978088379"
"2-eval_16384_(h+v[192]→512)x2→32→1","","finished","-","","","2024-10-01T08:17:21.000Z","6149","hjn7ffgd","2-eval_16384_(h+v[192]→512)x2→32→1","16384","16","","/mnt/c/datasets/compact.plain","100007936","256","h+v","0.99","512","32","0.0005","eval","","","","","192","","","","","","","","","","0","","64","2","cs-master-thesis","0.7164179104477612","0.7754424778761062","0.7333333333333333","0.703030303030303","0.5783132530120482","0.8526315789473684","0.648936170212766","0.4883720930232558","0.7060682680151706","0.5852272727272727","0.738562091503268","0.8333333333333334","0.7105263157894737","0.7411764705882353","0.7114754098360656","0.8395061728395061","0.6582278481012658","0.8596491228070176","0.8415841584158416","0.7954545454545454","0.9010989010989012","0.6825396825396826","0.7529411764705882","0.717391304347826","0.7672955974842768","0.8529411764705882","0.7540288379983037","0.8728448275862069","0.7724550898203593","0.5487804878048781","0.6923076923076923","0.7403314917127072","0.6666666666666666","0.8529411764705882","0.7073170731707317","0.396078431372549","0.9495412844036696","0.9758064516129032","0.930921052631579","0.9037800687285223","0.8481012658227848","0.7453416149068323","0.6445993031358885","0.45871559633027525","0.36464088397790057","0.17582417582417584","0.6946564885496184","0.6015325670498084","0.8621575342465754","0.8901098901098901","0.8181818181818182","0.8817204301075269","0.7560975609756098","0.48","0.8636363636363636","0.5294117647058824","0.00003815749195329693","25702039552","0.005838082206534981","0.005826895155291763","-0.02702507935464382","-0.00019868809613399208","14.584771156311035"
