"Name","Puzzles/moveAccuracy.max","Train/loss.min","num_features","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch-size","batch_size","batches_per_epoch","batches_per_step","checkpoint_interval","command","feature-set","feature_set","ft-size","ft_size","l1-size","l1_size","l2-size","l2_size","learning-rate","learning_rate","max_samples","method","metric.goal","metric.name","name","parameters.batch-sizes","parameters.batch_sizes","parameters.feature-sets","parameters.feature_sets","parameters.ft-sizes","parameters.ft_sizes","parameters.l1-sizes","parameters.l1_sizes","parameters.l2-sizes","parameters.l2_sizes","parameters.learning-rates","parameters.learning_rates","parameters.wandb-projects","parameters.wandb_projects","program","puzzle_interval","steps","wandb-project","wandb_project","Puzzles/accuracy","Puzzles/advancedPawn","Puzzles/advantage","Puzzles/anastasiaMate","Puzzles/arabianMate","Puzzles/attackingF2F7","Puzzles/attraction","Puzzles/backRankMate","Puzzles/bishopEndgame","Puzzles/bodenMate","Puzzles/capturingDefender","Puzzles/castling","Puzzles/clearance","Puzzles/crushing","Puzzles/defensiveMove","Puzzles/deflection","Puzzles/discoveredAttack","Puzzles/doubleBishopMate","Puzzles/doubleCheck","Puzzles/dovetailMate","Puzzles/enPassant","Puzzles/endgame","Puzzles/equality","Puzzles/exposedKing","Puzzles/fork","Puzzles/hangingPiece","Puzzles/hookMate","Puzzles/interference","Puzzles/intermezzo","Puzzles/kingsideAttack","Puzzles/knightEndgame","Puzzles/long","Puzzles/master","Puzzles/masterVsMaster","Puzzles/mate","Puzzles/mateIn1","Puzzles/mateIn2","Puzzles/mateIn3","Puzzles/mateIn4","Puzzles/mateIn5","Puzzles/middlegame","Puzzles/oneMove","Puzzles/opening","Puzzles/pawnEndgame","Puzzles/pin","Puzzles/promotion","Puzzles/queenEndgame","Puzzles/queenRookEndgame","Puzzles/queensideAttack","Puzzles/quietMove","Puzzles/rating1000to1199","Puzzles/rating1200to1399","Puzzles/rating1400to1599","Puzzles/rating1600to1799","Puzzles/rating1800to1999","Puzzles/rating2000to2199","Puzzles/rating200to399","Puzzles/rating2200to2399","Puzzles/rating2400to2599","Puzzles/rating2600to2799","Puzzles/rating2800to2999","Puzzles/rating400to599","Puzzles/rating600to799","Puzzles/rating800to999","Puzzles/rookEndgame","Puzzles/sacrifice","Puzzles/short","Puzzles/skewer","Puzzles/smotheredMate","Puzzles/superGM","Puzzles/trappedPiece","Puzzles/underPromotion","Puzzles/veryLong","Puzzles/xRayAttack","Puzzles/zugzwang","Train/loss","Train/lr","Train/samples","Weight/mean-f1","Weight/mean-l1","Weight/mean-l2","Weight/mean-out"
"eval_4096_d1d2[2700]->2048x2->32->32","0.8515625","0.010211127577349544","2700","","finished","-","","","2024-08-16T23:54:46.000Z","3909","t7p4kliv","","4096","","","16","","","d1d2","","2048","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.6059701492537314","0.7555309734513275","","","0.7333333333333333","0.6727272727272727","","0.4698795180722892","","0.8421052631578947","0.6808510638297872","0.5232558139534884","0.6308470290771175","0.4659090909090909","0.6535947712418301","0.7619047619047619","","0.6578947368421053","","0.7411764705882353","0.6254098360655738","0.8765432098765432","0.5379746835443038","0.8216374269005848","0.8118811881188119","","0.7159090909090909","0.8681318681318682","0.6428571428571429","0.5411764705882353","0.6578947368421053","0.7295597484276729","0.7549019607843137","","","","","","","0.7201017811704835","","0.8323353293413174","0.4390243902439024","0.6515837104072398","0.6519337016574586","0.75","0.7352941176470589","0.6829268292682927","0.30196078431372547","0.9357798165137616","0.9717741935483872","0.9078947368421052","0.8900343642611683","0.7848101265822784","0.7080745341614907","","0.5679442508710801","0.3486238532110092","0.20994475138121543","0.1043956043956044","","","","0.5954198473282443","0.5210727969348659","0.8347602739726028","0.7362637362637363","","0.8181818181818182","0.8602150537634409","0.6829268292682927","0.3847619047619047","0.7727272727272727","0.4352941176470588","","4.8298586337197624e-8","1074790400","-0.017155082896351814","-0.00469545554369688","-0.013183481991291046","-0.067448191344738"
"eval_4096_hd1+vd2[2880]->2048x2->32->32","0.849676724137931","0.011205483871890465","2880","","finished","-","","","2024-08-17T13:38:43.000Z","4020","t7p4kliv","","4096","","","16","","","hd1+vd2","","2048","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.591044776119403","0.75","","","0.7777777777777778","0.6242424242424243","","0.4578313253012048","","0.8210526315789474","0.6808510638297872","0.46511627906976744","0.6321112515802781","0.4659090909090909","0.6601307189542484","0.7428571428571429","","0.6842105263157895","","0.7529411764705882","0.6131147540983607","0.8888888888888888","0.5253164556962026","0.7894736842105263","0.801980198019802","","0.7613636363636364","0.8681318681318682","0.6587301587301587","0.5411764705882353","0.6590389016018307","0.710691823899371","0.696078431372549","","","","","","","0.7302798982188295","","0.844311377245509","0.4451219512195122","0.6561085972850679","0.6298342541436464","0.7083333333333334","0.7941176470588235","0.6829268292682927","0.30980392156862746","0.9403669724770642","0.9556451612903226","0.9046052631578948","0.8934707903780069","0.7848101265822784","0.6987577639751553","","0.5470383275261324","0.3440366972477064","0.24861878453038672","0.12637362637362637","","","","0.5190839694656488","0.524904214559387","0.8381849315068494","0.7582417582417582","","0.7532467532467533","0.8602150537634409","0.6585365853658537","0.37142857142857144","0.8181818181818182","0.4235294117647059","","1.4081220506471613e-7","1074790400","-0.040682271122932434","-0.00040527788223698735","0.0038925670087337494","0.12421094626188278"
"eval_4096_hv[768]->1024x2->32->32","0.8469827586206896","0.010974589495162944","768","","finished","-","","","2024-08-16T16:29:54.000Z","1862","t7p4kliv","","4096","","","16","","","hv","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.6149253731343284","0.7522123893805309","","","0.7555555555555555","0.6727272727272727","","0.5060240963855421","","0.8421052631578947","0.7127659574468085","0.5465116279069767","0.6352718078381795","0.4829545454545454","0.6470588235294118","0.780952380952381","","0.6842105263157895","","0.7058823529411765","0.6204918032786885","0.9135802469135802","0.5316455696202531","0.8011695906432749","0.8217821782178217","","0.7613636363636364","0.8901098901098901","0.6349206349206349","0.5529411764705883","0.6567505720823799","0.7075471698113207","0.7156862745098039","","","","","","","0.731128074639525","","0.8323353293413174","0.4451219512195122","0.6470588235294118","0.6408839779005525","0.7708333333333334","0.7352941176470589","0.6341463414634146","0.30980392156862746","0.9403669724770642","0.9435483870967742","0.924342105263158","0.8865979381443299","0.7911392405063291","0.7080745341614907","","0.5400696864111498","0.3669724770642202","0.2541436464088398","0.12087912087912088","","","","0.5419847328244275","0.5402298850574713","0.8373287671232876","0.7912087912087912","","0.7662337662337663","0.8387096774193549","0.6463414634146342","0.3942857142857143","0.75","0.38823529411764707","","3.380901043603833e-8","1074790400","-0.06311739981174469","-0.007483206689357758","-0.002231770195066929","0.059204671531915665"
"eval_4096_hv[768]->2048x2->32->32","0.8463092672413793","0.010279108970280504","768","","finished","-","","","2024-08-16T17:01:04.000Z","2726","t7p4kliv","","4096","","","16","","","hv","","2048","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5701492537313433","0.7488938053097345","","","0.7333333333333333","0.6484848484848484","","0.4698795180722892","","0.8315789473684211","0.7127659574468085","0.5581395348837209","0.6188369152970923","0.4659090909090909","0.6535947712418301","0.7333333333333333","","0.7105263157894737","","0.6705882352941176","0.5983606557377049","0.8271604938271605","0.5126582278481012","0.8157894736842105","0.7821782178217822","","0.7613636363636364","0.8791208791208791","0.6111111111111112","0.4588235294117647","0.6544622425629291","0.7012578616352201","0.7156862745098039","","","","","","","0.720949957591179","","0.8502994011976048","0.35365853658536583","0.669683257918552","0.5911602209944752","0.6875","0.7058823529411765","0.6341463414634146","0.3137254901960784","0.9357798165137616","0.9596774193548387","0.881578947368421","0.865979381443299","0.7911392405063291","0.6832298136645962","","0.5470383275261324","0.3256880733944954","0.2320441988950276","0.1153846153846154","","","","0.549618320610687","0.5402298850574713","0.8261986301369864","0.7582417582417582","","0.7272727272727273","0.8279569892473119","0.6463414634146342","0.35428571428571426","0.7954545454545454","0.4117647058823529","","3.380901043603833e-8","1074790400","-0.06650664657354355","-0.004948954563587904","0.0022510839626193047","-0.01887612976133823"
"eval_4096_d1d2[2700]->1024x2->32->32","0.8459051724137931","0.011145699136250188","2700","","finished","-","","","2024-08-16T23:20:15.000Z","2065","t7p4kliv","","4096","","","16","","","d1d2","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.591044776119403","0.7444690265486725","","","0.6888888888888889","0.6424242424242425","","0.5060240963855421","","0.8421052631578947","0.7021276595744681","0.5","0.6169405815423514","0.46875","0.673202614379085","0.7714285714285715","","0.6842105263157895","","0.7176470588235294","0.6024590163934426","0.8641975308641975","0.5379746835443038","0.8157894736842105","0.8316831683168316","","0.75","0.8681318681318682","0.626984126984127","0.4941176470588235","0.6556064073226545","0.6792452830188679","0.696078431372549","","","","","","","0.7184054283290925","","0.8143712574850299","0.4207317073170731","0.6334841628959276","0.6408839779005525","0.6875","0.7352941176470589","0.5853658536585366","0.30980392156862746","0.9311926605504588","0.9556451612903226","0.9078947368421052","0.8762886597938144","0.7721518987341772","0.6521739130434783","","0.5296167247386759","0.3486238532110092","0.24861878453038672","0.1153846153846154","","","","0.5419847328244275","0.5057471264367817","0.8202054794520548","0.7362637362637363","","0.7012987012987013","0.8172043010752689","0.6585365853658537","0.3580952380952381","0.75","0.4470588235294118","","3.380901043603833e-8","1074790400","-0.018476394936442375","-0.004117162898182869","-0.032099414616823196","-0.19732607901096344"
"eval_4096_hv+d1d2[3468]->2048x2->32->32","0.845635775862069","0.011156366614159197","3468","","finished","-","","","2024-08-17T04:49:55.000Z","4405","t7p4kliv","","4096","","","16","","","hv+d1d2","","2048","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.6029850746268657","0.7511061946902655","","","0.7555555555555555","0.6909090909090909","","0.4698795180722892","","0.8526315789473684","0.6382978723404256","0.5","0.622629582806574","0.4602272727272727","0.6862745098039216","0.7523809523809524","","0.7105263157894737","","0.7529411764705882","0.6065573770491803","0.8765432098765432","0.5063291139240507","0.8157894736842105","0.7821782178217822","","0.7613636363636364","0.8791208791208791","0.626984126984127","0.4941176470588235","0.6521739130434783","0.7044025157232704","0.7254901960784313","","","","","","","0.7268871925360475","","0.8203592814371258","0.4512195121951219","0.6561085972850679","0.6408839779005525","0.6458333333333334","0.6470588235294118","0.6585365853658537","0.30980392156862746","0.9357798165137616","0.9637096774193548","0.9144736842105264","0.865979381443299","0.7689873417721519","0.6863354037267081","","0.5644599303135889","0.3256880733944954","0.2541436464088398","0.1043956043956044","","","","0.5572519083969466","0.5517241379310345","0.833904109589041","0.7582417582417582","","0.7012987012987013","0.8709677419354839","0.6707317073170732","0.3638095238095238","0.8409090909090909","0.4","","2.0116029294959449e-7","1074790400","-0.03312280401587486","-0.0024826687294989824","-0.049759700894355774","-0.049336157739162445"
"eval_4096_hd1+vd2[2880]->1024x2->32->32","0.8450969827586207","0.011876578504598","2880","","finished","-","","","2024-08-17T12:59:39.000Z","2340","t7p4kliv","","4096","","","16","","","hd1+vd2","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.6149253731343284","0.7444690265486725","","","0.8222222222222222","0.6727272727272727","","0.4939759036144578","","0.8421052631578947","0.7127659574468085","0.46511627906976744","0.6232616940581542","0.4801136363636363","0.6274509803921569","0.7857142857142857","","0.7368421052631579","","0.7058823529411765","0.610655737704918","0.8518518518518519","0.5189873417721519","0.8128654970760234","0.8514851485148515","","0.7159090909090909","0.8351648351648352","0.6349206349206349","0.5294117647058824","0.6544622425629291","0.7075471698113207","0.7058823529411765","","","","","","","0.7175572519083969","","0.8143712574850299","0.3902439024390244","0.669683257918552","0.6298342541436464","0.6875","0.8529411764705882","0.6341463414634146","0.3058823529411765","0.9403669724770642","0.9556451612903226","0.8848684210526315","0.8762886597938144","0.810126582278481","0.6863354037267081","","0.5574912891986062","0.3211009174311927","0.2209944751381215","0.08241758241758242","","","","0.5725190839694656","0.5287356321839081","0.824486301369863","0.7362637362637363","","0.7012987012987013","0.8064516129032258","0.6951219512195121","0.3676190476190476","0.7954545454545454","0.3764705882352941","","4.8298586337197624e-8","1074790400","-0.03962318226695061","-0.002090922323986888","-0.007141434121876955","0.0338643454015255"
"eval_4096_hv+d1d2[3468]->1024x2->32->32","0.8434806034482759","0.011871272952703292","3468","","finished","-","","","2024-08-17T04:01:32.000Z","2895","t7p4kliv","","4096","","","16","","","hv+d1d2","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.582089552238806","0.7300884955752213","","","0.7555555555555555","0.6787878787878788","","0.5060240963855421","","0.8105263157894737","0.6595744680851063","0.5232558139534884","0.618204804045512","0.4460227272727273","0.6470588235294118","0.7428571428571429","","0.6578947368421053","","0.6823529411764706","0.5991803278688524","0.8518518518518519","0.5506329113924051","0.8187134502923976","0.8118811881188119","","0.7386363636363636","0.8131868131868132","0.6111111111111112","0.4352941176470588","0.6338672768878718","0.7075471698113207","0.696078431372549","","","","","","","0.7116200169635284","","0.8203592814371258","0.3902439024390244","0.665158371040724","0.6187845303867403","0.6041666666666666","0.8235294117647058","0.6097560975609756","0.27450980392156865","0.9403669724770642","0.9475806451612904","0.9013157894736842","0.865979381443299","0.7784810126582279","0.6708074534161491","","0.5365853658536586","0.3073394495412844","0.23756906077348067","0.08241758241758242","","","","0.5648854961832062","0.5210727969348659","0.8304794520547946","0.7582417582417582","","0.7402597402597403","0.8172043010752689","0.6707317073170732","0.3485714285714286","0.7954545454545454","0.4","","3.380901043603833e-8","1074790400","-0.032551851123571396","-0.0006895067635923624","-0.0001468844711780548","0.12662018835544586"
"eval_4096_vd1+hd2[2880]->1024x2->32->32","0.8410560344827587","0.01187691262748558","2880","","finished","-","","","2024-08-17T15:39:16.000Z","2472","t7p4kliv","","4096","","","16","","","vd1+hd2","","1024","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.608955223880597","0.7378318584070797","","","0.7555555555555555","0.6181818181818182","","0.4819277108433735","","0.8315789473684211","0.6702127659574468","0.4534883720930232","0.6232616940581542","0.4914772727272727","0.6470588235294118","0.7619047619047619","","0.6052631578947368","","0.6823529411764706","0.6139344262295082","0.8024691358024691","0.4873417721518987","0.7982456140350878","0.8217821782178217","","0.7613636363636364","0.8131868131868132","0.6349206349206349","0.4941176470588235","0.6556064073226545","0.7075471698113207","0.7254901960784313","","","","","","","0.7065309584393554","","0.8083832335329342","0.4390243902439024","0.6334841628959276","0.6298342541436464","0.6041666666666666","0.8235294117647058","0.6341463414634146","0.2980392156862745","0.944954128440367","0.9596774193548387","0.881578947368421","0.8625429553264605","0.7848101265822784","0.6925465838509317","","0.5470383275261324","0.30275229357798167","0.2209944751381215","0.1153846153846154","","","","0.5572519083969466","0.4789272030651341","0.8279109589041096","0.7802197802197802","","0.7272727272727273","0.8494623655913979","0.6585365853658537","0.33904761904761904","0.7727272727272727","0.3647058823529411","","6.899798048171089e-8","1074790400","-0.04133618623018265","0.003145512426272034","-0.009151740930974483","0.11644501239061356"
"eval_4096_hv[768]->512x2->32->32","0.8405172413793104","0.012404501965647796","768","","finished","-","","","2024-08-16T16:07:50.000Z","1315","t7p4kliv","","4096","","","16","","","hv","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.6059701492537314","0.7334070796460177","","","0.7333333333333333","0.6303030303030303","","0.4698795180722892","","0.7894736842105263","0.6914893617021277","0.4534883720930232","0.6213653603034134","0.46875","0.6274509803921569","0.7523809523809524","","0.7105263157894737","","0.7176470588235294","0.6131147540983607","0.8271604938271605","0.5063291139240507","0.8157894736842105","0.7722772277227723","","0.7045454545454546","0.8461538461538461","0.6031746031746031","0.5176470588235295","0.6441647597254004","0.6981132075471698","0.6862745098039216","","","","","","","0.6988973706530959","","0.8383233532934131","0.4268292682926829","0.6606334841628959","0.6464088397790055","0.7083333333333334","0.8235294117647058","0.6097560975609756","0.2823529411764706","0.944954128440367","0.9475806451612904","0.9013157894736842","0.872852233676976","0.7721518987341772","0.6583850931677019","","0.5400696864111498","0.3394495412844037","0.2209944751381215","0.1043956043956044","","","","0.5725190839694656","0.5057471264367817","0.8227739726027398","0.7582417582417582","","0.6623376623376623","0.8387096774193549","0.6341463414634146","0.36","0.7954545454545454","0.4588235294117647","","2.366630730522683e-8","1074790400","-0.05088406056165695","-0.002935216063633561","-0.013404576107859612","-0.032274652272462845"
"eval_4096_hd1+vd2[2880]->512x2->32->32","0.8405172413793104","0.012849207290855702","2880","","finished","-","","","2024-08-17T12:29:29.000Z","1804","t7p4kliv","","4096","","","16","","","hd1+vd2","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5582089552238806","0.7311946902654868","","","0.7555555555555555","0.6121212121212121","","0.4578313253012048","","0.8315789473684211","0.6808510638297872","0.4186046511627907","0.6106194690265486","0.4573863636363637","0.6339869281045751","0.7666666666666667","","0.6578947368421053","","0.7647058823529411","0.5983606557377049","0.8271604938271605","0.4873417721518987","0.783625730994152","0.8415841584158416","","0.7386363636363636","0.8021978021978022","0.6904761904761905","0.5176470588235295","0.6418764302059496","0.6792452830188679","0.7058823529411765","","","","","","","0.7056827820186599","","0.7904191616766467","0.4146341463414634","0.5927601809954751","0.574585635359116","0.6875","0.7941176470588235","0.5853658536585366","0.30196078431372547","0.9357798165137616","0.9475806451612904","0.8914473684210527","0.8281786941580757","0.7626582278481012","0.6677018633540373","","0.5052264808362369","0.3669724770642202","0.2320441988950276","0.10989010989010987","","","","0.4885496183206106","0.4942528735632184","0.8202054794520548","0.7472527472527473","","0.7272727272727273","0.8172043010752689","0.6341463414634146","0.3333333333333333","0.7727272727272727","0.38823529411764707","","2.366630730522683e-8","1074790400","-0.031005725264549255","0.0035319356247782707","-0.01057390496134758","0.07021094113588333"
"eval_4096_hv+d1d2[3468]->512x2->32->32","0.8391702586206896","0.0128562647223589","3468","","finished","-","","","2024-08-17T03:29:58.000Z","1887","t7p4kliv","","4096","","","16","","","hv+d1d2","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5552238805970149","0.7389380530973452","","","0.7111111111111111","0.6181818181818182","","0.4578313253012048","","0.8631578947368421","0.6808510638297872","0.3953488372093023","0.6087231352718079","0.46875","0.6405228758169934","0.780952380952381","","0.6578947368421053","","0.7058823529411765","0.5950819672131148","0.8888888888888888","0.4810126582278481","0.8011695906432749","0.8316831683168316","","0.7272727272727273","0.8351648351648352","0.6507936507936508","0.4823529411764706","0.6544622425629291","0.6540880503144654","0.7156862745098039","","","","","","","0.7133163698049194","","0.8143712574850299","0.4024390243902439","0.6606334841628959","0.574585635359116","0.625","0.7647058823529411","0.6097560975609756","0.2980392156862745","0.9357798165137616","0.9274193548387096","0.9078947368421052","0.8831615120274914","0.810126582278481","0.6708074534161491","","0.4982578397212544","0.3073394495412844","0.20994475138121543","0.08791208791208792","","","","0.5267175572519084","0.46360153256704983","0.8210616438356164","0.7582417582417582","","0.7012987012987013","0.8494623655913979","0.6097560975609756","0.32761904761904764","0.7727272727272727","0.4117647058823529","","3.380901043603833e-8","1074790400","-0.026440223678946495","-0.0019077803008258345","-0.020207490772008896","0.012509673833847046"
"eval_4096_d1d2[2700]->512x2->32->32","0.8386314655172413","0.012291914114030078","2700","","finished","-","","","2024-08-16T22:53:08.000Z","1620","t7p4kliv","","4096","","","16","","","d1d2","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5522388059701493","0.7389380530973452","","","0.7777777777777778","0.6303030303030303","","0.4457831325301205","","0.8105263157894737","0.6702127659574468","0.46511627906976744","0.5973451327433629","0.4460227272727273","0.6470588235294118","0.7476190476190476","","0.631578947368421","","0.7058823529411765","0.5811475409836065","0.8271604938271605","0.47468354430379744","0.8011695906432749","0.7722772277227723","","0.6818181818181818","0.9010989010989012","0.6111111111111112","0.4470588235294118","0.6453089244851259","0.6981132075471698","0.696078431372549","","","","","","","0.7099236641221374","","0.8023952095808383","0.36585365853658536","0.6742081447963801","0.5966850828729282","0.625","0.7941176470588235","0.6829268292682927","0.2549019607843137","0.926605504587156","0.9596774193548387","0.868421052631579","0.8694158075601375","0.7658227848101266","0.6304347826086957","","0.5296167247386759","0.2798165137614679","0.2430939226519337","0.1153846153846154","","","","0.4961832061068702","0.48659003831417624","0.8082191780821918","0.7142857142857143","","0.7012987012987013","0.8387096774193549","0.6463414634146342","0.32761904761904764","0.8181818181818182","0.3058823529411765","","2.366630730522683e-8","1074790400","-0.014515218324959278","-0.008429305627942085","-0.022340036928653717","-0.032100118696689606"
"eval_4096_vd1+hd2[2880]->2048x2->32->32","0.8384967672413793","0.012235217924171591","2880","","running","-","","","2024-08-17T16:20:34.000Z","2022","t7p4kliv","","4096","","","16","","","vd1+hd2","","2048","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5970149253731343","0.7323008849557522","","","0.6666666666666666","0.6303030303030303","","0.5301204819277109","","0.8","0.6914893617021277","0.46511627906976744","0.6232616940581542","0.4602272727272727","0.6666666666666666","0.7428571428571429","","0.631578947368421","","0.6941176470588235","0.5991803278688524","0.8395061728395061","0.5063291139240507","0.783625730994152","0.801980198019802","","0.6931818181818182","0.8571428571428571","0.6507936507936508","0.5764705882352941","0.6418764302059496","0.7012578616352201","0.7058823529411765","","","","","","","0.7175572519083969","","0.8263473053892215","0.39634146341463417","0.6425339366515838","0.6243093922651933","0.6041666666666666","0.7941176470588235","0.6829268292682927","0.28627450980392155","0.9220183486238532","0.9233870967741936","0.8848684210526315","0.8797250859106529","0.8006329113924051","0.6956521739130435","","0.5261324041811847","0.3073394495412844","0.2541436464088398","0.10989010989010987","","","","0.4885496183206106","0.5134099616858238","0.8356164383561644","0.7472527472527473","","0.7792207792207793","0.8602150537634409","0.6951219512195121","0.34095238095238095","0.8181818181818182","0.35294117647058826","","0.00017647349999999994","536870912","-0.03819500654935837","-0.0008504715515300632","-0.008577167987823486","0.00889262929558754"
"eval_4096_vd1+hd2[2880]->512x2->32->32","0.837823275862069","0.012871869937953306","2880","","finished","-","","","2024-08-17T15:10:10.000Z","1742","t7p4kliv","","4096","","","16","","","vd1+hd2","","512","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5850746268656717","0.7300884955752213","","","0.6666666666666666","0.6424242424242425","","0.5060240963855421","","0.8105263157894737","0.6382978723404256","0.46511627906976744","0.6074589127686473","0.4545454545454546","0.6601307189542484","0.7285714285714285","","0.5789473684210527","","0.7764705882352941","0.5942622950819673","0.8024691358024691","0.4683544303797468","0.7807017543859649","0.8118811881188119","","0.7045454545454546","0.8571428571428571","0.626984126984127","0.4941176470588235","0.6395881006864989","0.6918238993710691","0.7156862745098039","","","","","","","0.6988973706530959","","0.8143712574850299","0.3902439024390244","0.6244343891402715","0.6187845303867403","0.5625","0.7941176470588235","0.6585365853658537","0.30980392156862746","0.9357798165137616","0.9516129032258064","0.8881578947368421","0.8487972508591065","0.7689873417721519","0.6521739130434783","","0.5331010452961672","0.3119266055045872","0.1878453038674033","0.1153846153846154","","","","0.5038167938931297","0.49808429118773945","0.8107876712328768","0.7582417582417582","","0.7142857142857143","0.8817204301075269","0.6463414634146342","0.34285714285714286","0.7727272727272727","0.4","","2.366630730522683e-8","1074790400","-0.034756146371364594","-0.0050113326869904995","-0.021161798387765884","0.05121120810508728"
"eval_4096_hd1+vd2[2880]->256x2->32->32","0.833917025862069","0.01422027814987814","2880","","finished","-","","","2024-08-17T12:05:38.000Z","1424","t7p4kliv","","4096","","","16","","","hd1+vd2","","256","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5761194029850746","0.7289823008849557","","","0.7111111111111111","0.6545454545454545","","0.40963855421686746","","0.8","0.7021276595744681","0.4883720930232558","0.5948166877370418","0.4488636363636363","0.6470588235294118","0.7714285714285715","","0.6052631578947368","","0.7411764705882353","0.5877049180327869","0.8271604938271605","0.5126582278481012","0.7923976608187134","0.7821782178217822","","0.7272727272727273","0.8131868131868132","0.6349206349206349","0.4705882352941176","0.6327231121281465","0.6698113207547169","0.6764705882352942","","","","","","","0.6921119592875318","","0.8023952095808383","0.3902439024390244","0.665158371040724","0.5966850828729282","0.625","0.7941176470588235","0.5609756097560976","0.3058823529411765","0.9220183486238532","0.939516129032258","0.875","0.8384879725085911","0.7721518987341772","0.6366459627329193","","0.5261324041811847","0.3119266055045872","0.20994475138121543","0.0934065934065934","","","","0.4885496183206106","0.5019157088122606","0.797945205479452","0.7142857142857143","","0.6883116883116883","0.8279569892473119","0.6341463414634146","0.3466666666666667","0.7272727272727273","0.3176470588235294","","2.366630730522683e-8","1074790400","-0.022887805476784703","-0.0086398059502244","0.0002524629235267639","-0.030200272798538208"
"eval_4096_d1d2[2700]->256x2->32->32","0.8335129310344828","0.014206188217940507","2700","","finished","-","","","2024-08-16T22:29:28.000Z","1413","t7p4kliv","","4096","","","16","","","d1d2","","256","","32","","32","","0.0015","1073741824","eval","","","","","","","","","","","","","","","","","","","32","1024","","cs-master-thesis","","0.5462686567164179","0.7201327433628318","","","0.6888888888888889","0.6363636363636364","","0.43373493975903615","","0.7789473684210526","0.648936170212766","0.4418604651162791","0.5979772439949431","0.4261363636363637","0.6535947712418301","0.7476190476190476","","0.6578947368421053","","0.6823529411764706","0.5745901639344262","0.8395061728395061","0.5","0.7953216374269005","0.7722772277227723","","0.6931818181818182","0.8571428571428571","0.5952380952380952","0.4470588235294118","0.6189931350114416","0.660377358490566","0.6666666666666666","","","","","","","0.7031382527565734","","0.8083832335329342","0.3902439024390244","0.6199095022624435","0.580110497237569","0.5625","0.8235294117647058","0.6585365853658537","0.2823529411764706","0.9311926605504588","0.939516129032258","0.8782894736842105","0.8625429553264605","0.7468354430379747","0.6335403726708074","","0.554006968641115","0.27522935779816515","0.19889502762430936","0.08791208791208792","","","","0.4885496183206106","0.4674329501915709","0.8107876712328768","0.7472527472527473","","0.6753246753246753","0.8709677419354839","0.5975609756097561","0.33714285714285713","0.8181818181818182","0.3647058823529411","","2.366630730522683e-8","1074790400","-0.01144351065158844","-0.008143208920955658","0.003866568673402071","-0.018547413870692253"
