"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","arch","batch_size","checkpoint_interval","command","dataset","epoch_size","epochs","feature_set","gamma","l1_size","l2_size","learning_rate","method","metric.goal","metric.name","name","notes","num_features","parameters.batch_sizes","parameters.epochss","parameters.feature_sets","parameters.gammas","parameters.l1_sizes","parameters.l2_sizes","parameters.learning_rates","parameters.wandb_projects","perf_interval","program","puzzle_interval","wandb_project","Puzzles/advancedPawn","Puzzles/advantage","Puzzles/attackingF2F7","Puzzles/attraction","Puzzles/bishopEndgame","Puzzles/capturingDefender","Puzzles/castling","Puzzles/clearance","Puzzles/crushing","Puzzles/defensiveMove","Puzzles/deflection","Puzzles/discoveredAttack","Puzzles/doubleCheck","Puzzles/enPassant","Puzzles/endgame","Puzzles/equality","Puzzles/exposedKing","Puzzles/fork","Puzzles/hangingPiece","Puzzles/interference","Puzzles/intermezzo","Puzzles/kingsideAttack","Puzzles/knightEndgame","Puzzles/long","Puzzles/master","Puzzles/masterVsMaster","Puzzles/middlegame","Puzzles/moveAccuracy.max","Puzzles/opening","Puzzles/pawnEndgame","Puzzles/pin","Puzzles/promotion","Puzzles/queenEndgame","Puzzles/queenRookEndgame","Puzzles/queensideAttack","Puzzles/quietMove","Puzzles/rating1000to1199","Puzzles/rating1200to1399","Puzzles/rating1400to1599","Puzzles/rating1600to1799","Puzzles/rating1800to1999","Puzzles/rating2000to2199","Puzzles/rating2200to2399","Puzzles/rating2400to2599","Puzzles/rating2600to2799","Puzzles/rating2800to2999","Puzzles/rookEndgame","Puzzles/sacrifice","Puzzles/short","Puzzles/skewer","Puzzles/superGM","Puzzles/trappedPiece","Puzzles/underPromotion","Puzzles/veryLong","Puzzles/xRayAttack","Puzzles/zugzwang","Train/lr","Train/samples","Train/train_loss.min","Train/val_loss.min","Weight/mean-l1","Weight/mean-l2","Weight/mean-out"
"eval_16384_(hv+ph+pv[3072]→512)x2→32→1","","finished","-","","","2024-09-26T17:10:32.000Z","12755","g16vsixa","eval_16384_(hv+ph+pv[3072]→512)x2→32→1","16384","32","","/mnt/c/datasets/compact.plain","100007936","256","hv+ph+pv","0.99","512","32","0.0005","eval","","","","","3072","","","","","","","","","0","","8","cs-master-thesis","0.7313432835820896","0.797566371681416","0.8222222222222222","0.7151515151515152","0.7590361445783133","0.8526315789473684","0.7021276595744681","0.5581395348837209","0.7326169405815424","0.59375","0.7843137254901961","0.8333333333333334","0.8157894736842105","0.7294117647058823","0.75","0.9135802469135802","0.6835443037974683","0.8567251461988304","0.8217821782178217","0.8068181818181818","0.8901098901098901","0.6904761904761905","0.7647058823529411","0.7631578947368421","0.7861635220125787","0.8235294117647058","0.7642069550466497","0.8921066810344828","0.8203592814371258","0.573170731707317","0.7104072398190046","0.7624309392265194","0.75","0.9117647058823528","0.7073170731707317","0.4745098039215686","0.9541284403669724","0.967741935483871","0.950657894736842","0.9450171821305842","0.8734177215189873","0.7763975155279503","0.7177700348432056","0.4908256880733945","0.3701657458563536","0.1978021978021978","0.732824427480916","0.6283524904214559","0.8792808219178082","0.8901098901098901","0.8831168831168831","0.8924731182795699","0.7439024390243902","0.49523809523809526","0.8863636363636364","0.4588235294117647","0.00003815749195329693","25702039552","0.0028192058610616967","0.0028650167028754178","-0.011115068569779396","-0.013322446495294573","-2.701620101928711"
"eval_16384_(hv+pv[1920]→512)x2→32→1","","finished","-","","","2024-09-25T17:07:25.000Z","8457","g16vsixa","eval_16384_(hv+pv[1920]→512)x2→32→1","16384","32","","/mnt/c/datasets/compact.plain","100007936","256","hv+pv","0.99","512","32","0.0005","eval","","","","","1920","","","","","","","","","0","","8","cs-master-thesis","0.7611940298507462","0.8008849557522124","0.7777777777777778","0.7818181818181819","0.7228915662650602","0.8631578947368421","0.723404255319149","0.5581395348837209","0.7414664981036663","0.6079545454545454","0.7647058823529411","0.8428571428571429","0.6842105263157895","0.7529411764705882","0.7508196721311475","0.925925925925926","0.6518987341772152","0.8567251461988304","0.8118811881188119","0.7613636363636364","0.8571428571428571","0.6904761904761905","0.7529411764705882","0.7711670480549199","0.8113207547169812","0.8431372549019608","0.7786259541984732","0.89453125","0.8203592814371258","0.5914634146341463","0.7239819004524887","0.8011049723756906","0.7708333333333334","0.8823529411764706","0.7804878048780488","0.4980392156862745","0.9587155963302753","0.9798387096774194","0.9539473684210528","0.9312714776632304","0.8734177215189873","0.7857142857142857","0.7317073170731707","0.5275229357798165","0.36464088397790057","0.21428571428571427","0.7175572519083969","0.6475095785440613","0.8809931506849316","0.8131868131868132","0.8701298701298701","0.9247311827956988","0.7926829268292683","0.5123809523809524","0.9090909090909092","0.4588235294117647","0.00003815749195329693","25702039552","0.0029889226531479287","0.003026200619042497","-0.011840960010886192","-0.009586955420672894","3.4548988342285156"
"eval_16384_(hv+ph[1920]→512)x2→32→1","","finished","-","","","2024-09-25T14:41:18.000Z","8760","g16vsixa","eval_16384_(hv+ph[1920]→512)x2→32→1","16384","32","","/mnt/c/datasets/compact.plain","100007936","256","hv+ph","0.99","512","32","0.0005","eval","","","","","1920","","","","","","","","","0","","8","cs-master-thesis","0.764179104477612","0.7831858407079646","0.7777777777777778","0.7333333333333333","0.7228915662650602","0.8947368421052632","0.7340425531914894","0.5813953488372093","0.7281921618204804","0.5965909090909091","0.7647058823529411","0.8285714285714286","0.7631578947368421","0.7764705882352941","0.7352459016393442","0.9506172839506172","0.6139240506329114","0.8654970760233918","0.8316831683168316","0.7840909090909091","0.8901098901098901","0.6587301587301587","0.788235294117647","0.7334096109839817","0.7861635220125787","0.8431372549019608","0.7650551314673452","0.8942618534482759","0.8203592814371258","0.5792682926829268","0.7285067873303167","0.7955801104972375","0.75","0.8823529411764706","0.7560975609756098","0.4862745098039216","0.9541284403669724","0.967741935483871","0.9407894736842104","0.9175257731958762","0.879746835443038","0.7763975155279503","0.7073170731707317","0.5045871559633027","0.3370165745856354","0.1868131868131868","0.6564885496183206","0.632183908045977","0.8801369863013698","0.8241758241758241","0.8571428571428571","0.9032258064516128","0.8292682926829268","0.5104761904761905","0.9090909090909092","0.4470588235294118","0.00003815749195329693","25702039552","0.002916868903102331","0.0029555682853364823","-0.012039788998663424","-0.013570928014814854","-1.471498966217041"
